filename,tile,domain,year,I0,J0,I1,J1,lat0,lon0,lat1,lon1,url
wrfout_d02_1418_2019.nc,1418,d02,2019,142,182,151,191,54.60559845,-127.6330032,54.25099945,-128.1311035,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1418/wrfout_d02_1418_2019.nc
wrfout_d02_1419_2019.nc,1419,d02,2019,142,192,151,201,54.96360016,-127.6934967,54.60879898,-128.1954956,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1419/wrfout_d02_1419_2019.nc
wrfout_d02_1420_2019.nc,1420,d02,2019,142,202,151,211,55.32170105,-127.7552032,54.96659851,-128.2610016,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1420/wrfout_d02_1420_2019.nc
wrfout_d02_1421_2019.nc,1421,d02,2019,142,212,151,221,55.67969894,-127.8179016,55.32429886,-128.3278046,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1421/wrfout_d02_1421_2019.nc
wrfout_d02_1422_2019.nc,1422,d02,2019,142,222,151,231,56.03770065,-127.8817978,55.68199921,-128.3957977,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1422/wrfout_d02_1422_2019.nc
wrfout_d02_1423_2019.nc,1423,d02,2019,142,232,151,241,56.39559937,-127.9468994,56.03969955,-128.4649963,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1423/wrfout_d02_1423_2019.nc
wrfout_d02_1424_2019.nc,1424,d02,2019,142,242,151,251,56.7533989,-128.0131989,56.39730072,-128.5354004,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1424/wrfout_d02_1424_2019.nc
wrfout_d02_1425_2019.nc,1425,d02,2019,142,252,151,261,57.11109924,-128.0807953,56.75479889,-128.607193,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1425/wrfout_d02_1425_2019.nc
wrfout_d02_1426_2019.nc,1426,d02,2019,142,262,151,271,57.46870041,-128.1495972,57.11220169,-128.6804047,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1426/wrfout_d02_1426_2019.nc
wrfout_d02_1427_2019.nc,1427,d02,2019,142,272,151,281,57.82619858,-128.2198029,57.4693985,-128.7550049,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1427/wrfout_d02_1427_2019.nc
wrfout_d02_1428_2019.nc,1428,d02,2019,142,282,151,291,58.18349838,-128.2913055,57.82659912,-128.8309021,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1428/wrfout_d02_1428_2019.nc
wrfout_d02_1429_2019.nc,1429,d02,2019,142,292,151,301,58.54069901,-128.3641968,58.18349838,-128.9084015,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1429/wrfout_d02_1429_2019.nc
wrfout_d02_1430_2019.nc,1430,d02,2019,142,302,151,311,58.89759827,-128.4385986,58.54029846,-128.9873962,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1430/wrfout_d02_1430_2019.nc
wrfout_d02_1431_2019.nc,1431,d02,2019,142,312,151,321,59.25439835,-128.5144043,58.89699936,-129.0679016,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1431/wrfout_d02_1431_2019.nc
wrfout_d02_1432_2019.nc,1432,d02,2019,142,322,151,331,59.61100006,-128.5917969,59.2533989,-129.1499939,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1432/wrfout_d02_1432_2019.nc
wrfout_d02_1433_2019.nc,1433,d02,2019,142,332,151,341,59.9673996,-128.6708069,59.60960007,-129.2337952,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1433/wrfout_d02_1433_2019.nc
wrfout_d02_1434_2019.nc,1434,d02,2019,142,342,151,351,60.32350159,-128.7514038,59.96559906,-129.3193054,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1434/wrfout_d02_1434_2019.nc
wrfout_d02_1435_2019.nc,1435,d02,2019,142,352,151,361,60.6792984,-128.8336945,60.32130051,-129.406601,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1435/wrfout_d02_1435_2019.nc
wrfout_d02_1436_2019.nc,1436,d02,2019,142,362,151,371,61.03490067,-128.9176941,60.67670059,-129.495697,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1436/wrfout_d02_1436_2019.nc
wrfout_d02_1437_2019.nc,1437,d02,2019,142,372,151,373,61.10599899,-128.9346924,61.0318985,-129.5865936,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1437/wrfout_d02_1437_2019.nc
wrfout_d02_1500_2019.nc,1500,d02,2019,152,2,161,11,48.20059967,-126.1673965,47.85480118,-126.6085968,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1500/wrfout_d02_1500_2019.nc
wrfout_d02_1501_2019.nc,1501,d02,2019,152,12,161,21,48.55699921,-126.2082977,48.21080017,-126.6526031,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1501/wrfout_d02_1501_2019.nc
wrfout_d02_1502_2019.nc,1502,d02,2019,152,22,161,31,48.91360092,-126.2498016,48.56689835,-126.697197,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1502/wrfout_d02_1502_2019.nc
wrfout_d02_1503_2019.nc,1503,d02,2019,152,32,161,41,49.270401,-126.2919998,48.9233017,-126.7425995,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1503/wrfout_d02_1503_2019.nc
wrfout_d02_1504_2019.nc,1504,d02,2019,152,42,161,51,49.62730026,-126.3348007,49.2798996,-126.7885971,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1504/wrfout_d02_1504_2019.nc
wrfout_d02_1505_2019.nc,1505,d02,2019,152,52,161,61,49.98450089,-126.3783035,49.63669968,-126.8354034,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1505/wrfout_d02_1505_2019.nc
wrfout_d02_1506_2019.nc,1506,d02,2019,152,62,161,71,50.34189987,-126.4225006,49.99369812,-126.8828964,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1506/wrfout_d02_1506_2019.nc
wrfout_d02_1507_2019.nc,1507,d02,2019,152,72,161,81,50.69940186,-126.4673996,50.35079956,-126.9310989,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1507/wrfout_d02_1507_2019.nc
wrfout_d02_1508_2019.nc,1508,d02,2019,152,82,161,91,51.05699921,-126.5130997,50.70809937,-126.9802017,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1508/wrfout_d02_1508_2019.nc
wrfout_d02_1509_2019.nc,1509,d02,2019,152,92,161,101,51.41479874,-126.5595016,51.06560135,-127.0299988,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1509/wrfout_d02_1509_2019.nc
wrfout_d02_1510_2019.nc,1510,d02,2019,152,102,161,111,51.77270126,-126.6066971,51.42309952,-127.0807037,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1510/wrfout_d02_1510_2019.nc
wrfout_d02_1511_2019.nc,1511,d02,2019,152,112,161,121,52.13079834,-126.6546021,51.78079987,-127.1322021,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1511/wrfout_d02_1511_2019.nc
wrfout_d02_1512_2019.nc,1512,d02,2019,152,122,161,131,52.48889923,-126.7033997,52.1385994,-127.1846008,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1512/wrfout_d02_1512_2019.nc
wrfout_d02_1513_2019.nc,1513,d02,2019,152,132,161,141,52.8470993,-126.7529984,52.49649811,-127.2378006,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1513/wrfout_d02_1513_2019.nc
wrfout_d02_1514_2019.nc,1514,d02,2019,152,142,161,151,53.20529938,-126.8034973,52.85440063,-127.2919998,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1514/wrfout_d02_1514_2019.nc
wrfout_d02_1515_2019.nc,1515,d02,2019,152,152,161,161,53.56359863,-126.8547974,53.21239853,-127.3470001,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1515/wrfout_d02_1515_2019.nc
wrfout_d02_1516_2019.nc,1516,d02,2019,152,162,161,171,53.92200089,-126.9069977,53.57049942,-127.4030991,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1516/wrfout_d02_1516_2019.nc
wrfout_d02_1517_2019.nc,1517,d02,2019,152,172,161,181,54.28039932,-126.9601974,53.92860031,-127.4600983,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1517/wrfout_d02_1517_2019.nc
wrfout_d02_1518_2019.nc,1518,d02,2019,152,182,161,191,54.63869858,-127.0141983,54.2867012,-127.5180969,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1518/wrfout_d02_1518_2019.nc
wrfout_d02_1519_2019.nc,1519,d02,2019,152,192,161,201,54.99710083,-127.0692978,54.64479828,-127.5771027,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1519/wrfout_d02_1519_2019.nc
wrfout_d02_1520_2019.nc,1520,d02,2019,152,202,161,211,55.35549927,-127.1253967,55.00289917,-127.6371994,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1520/wrfout_d02_1520_2019.nc
wrfout_d02_1521_2019.nc,1521,d02,2019,152,212,161,221,55.71379852,-127.1824036,55.36100006,-127.6984024,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1521/wrfout_d02_1521_2019.nc
wrfout_d02_1522_2019.nc,1522,d02,2019,152,222,161,231,56.07210159,-127.2405014,55.71910095,-127.7606964,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1522/wrfout_d02_1522_2019.nc
wrfout_d02_1523_2019.nc,1523,d02,2019,152,232,161,241,56.43030167,-127.2996979,56.07709885,-127.8240967,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1523/wrfout_d02_1523_2019.nc
wrfout_d02_1524_2019.nc,1524,d02,2019,152,242,161,251,56.78839874,-127.3600006,56.43500137,-127.8888016,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1524/wrfout_d02_1524_2019.nc
wrfout_d02_1525_2019.nc,1525,d02,2019,152,252,161,261,57.14640045,-127.4215012,56.7928009,-127.9545975,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1525/wrfout_d02_1525_2019.nc
wrfout_d02_1526_2019.nc,1526,d02,2019,152,262,161,271,57.50439835,-127.4841003,57.15060043,-128.0216064,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1526/wrfout_d02_1526_2019.nc
wrfout_d02_1527_2019.nc,1527,d02,2019,152,272,161,281,57.86220169,-127.5478973,57.5082016,-128.0899963,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1527/wrfout_d02_1527_2019.nc
wrfout_d02_1528_2019.nc,1528,d02,2019,152,282,161,291,58.21979904,-127.612999,57.86569977,-128.1596985,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1528/wrfout_d02_1528_2019.nc
wrfout_d02_1529_2019.nc,1529,d02,2019,152,292,161,301,58.57730103,-127.6792984,58.22299957,-128.2306976,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1529/wrfout_d02_1529_2019.nc
wrfout_d02_1530_2019.nc,1530,d02,2019,152,302,161,311,58.93470001,-127.7470016,58.5802002,-128.3031006,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1530/wrfout_d02_1530_2019.nc
wrfout_d02_1531_2019.nc,1531,d02,2019,152,312,161,321,59.29180145,-127.8160019,58.93719864,-128.3769073,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1531/wrfout_d02_1531_2019.nc
wrfout_d02_1532_2019.nc,1532,d02,2019,152,322,161,331,59.6487999,-127.8863983,59.29399872,-128.452301,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1532/wrfout_d02_1532_2019.nc
wrfout_d02_1533_2019.nc,1533,d02,2019,152,332,161,341,60.00550079,-127.9581985,59.65060043,-128.5290985,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1533/wrfout_d02_1533_2019.nc
wrfout_d02_1534_2019.nc,1534,d02,2019,152,342,161,351,60.36199951,-128.031601,60.00699997,-128.6074982,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1534/wrfout_d02_1534_2019.nc
wrfout_d02_1535_2019.nc,1535,d02,2019,152,352,161,361,60.71820068,-128.1063995,60.36309814,-128.6876068,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1535/wrfout_d02_1535_2019.nc
wrfout_d02_1536_2019.nc,1536,d02,2019,152,362,161,371,61.07410049,-128.1829071,60.71900177,-128.7693024,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1536/wrfout_d02_1536_2019.nc
wrfout_d02_1537_2019.nc,1537,d02,2019,152,372,161,373,61.14530182,-128.1983948,61.07450104,-128.8527069,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1537/wrfout_d02_1537_2019.nc
wrfout_d02_1600_2019.nc,1600,d02,2019,162,2,171,11,48.22629929,-125.6325989,47.88270187,-126.0780029,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1600/wrfout_d02_1600_2019.nc
wrfout_d02_1601_2019.nc,1601,d02,2019,162,12,171,21,48.582901,-125.6694031,48.23889923,-126.1179962,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1601/wrfout_d02_1601_2019.nc
wrfout_d02_1602_2019.nc,1602,d02,2019,162,22,171,31,48.93970108,-125.7067032,48.59529877,-126.1585007,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1602/wrfout_d02_1602_2019.nc
wrfout_d02_1603_2019.nc,1603,d02,2019,162,32,171,41,49.29669952,-125.7446976,48.95199966,-126.1996002,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1603/wrfout_d02_1603_2019.nc
wrfout_d02_1604_2019.nc,1604,d02,2019,162,42,171,51,49.65390015,-125.7832031,49.30879974,-126.2414017,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1604/wrfout_d02_1604_2019.nc
wrfout_d02_1605_2019.nc,1605,d02,2019,162,52,171,61,50.01129913,-125.8223038,49.66579819,-126.2838974,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1605/wrfout_d02_1605_2019.nc
wrfout_d02_1606_2019.nc,1606,d02,2019,162,62,171,71,50.3689003,-125.8620987,50.02310181,-126.3271027,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1606/wrfout_d02_1606_2019.nc
wrfout_d02_1607_2019.nc,1607,d02,2019,162,72,171,81,50.72660065,-125.9024963,50.38040161,-126.370903,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1607/wrfout_d02_1607_2019.nc
wrfout_d02_1608_2019.nc,1608,d02,2019,162,82,171,91,51.08449936,-125.9436035,50.73799896,-126.4154968,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1608/wrfout_d02_1608_2019.nc
wrfout_d02_1609_2019.nc,1609,d02,2019,162,92,171,101,51.44250107,-125.9853973,51.09569931,-126.460701,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1609/wrfout_d02_1609_2019.nc
wrfout_d02_1610_2019.nc,1610,d02,2019,162,102,171,111,51.80070114,-126.0278015,51.45349884,-126.5067978,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1610/wrfout_d02_1610_2019.nc
wrfout_d02_1611_2019.nc,1611,d02,2019,162,112,171,121,52.1590004,-126.0709991,51.81150055,-126.5534973,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1611/wrfout_d02_1611_2019.nc
wrfout_d02_1612_2019.nc,1612,d02,2019,162,122,171,131,52.51729965,-126.1147995,52.16949844,-126.6010971,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1612/wrfout_d02_1612_2019.nc
wrfout_d02_1613_2019.nc,1613,d02,2019,162,132,171,141,52.87580109,-126.1595001,52.52769852,-126.649498,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1613/wrfout_d02_1613_2019.nc
wrfout_d02_1614_2019.nc,1614,d02,2019,162,142,171,151,53.23429871,-126.2049026,52.88589859,-126.6987,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1614/wrfout_d02_1614_2019.nc
wrfout_d02_1615_2019.nc,1615,d02,2019,162,152,171,161,53.59280014,-126.2509995,53.24420166,-126.748703,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1615/wrfout_d02_1615_2019.nc
wrfout_d02_1616_2019.nc,1616,d02,2019,162,162,171,171,53.95140076,-126.2979965,53.60250092,-126.7995987,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1616/wrfout_d02_1616_2019.nc
wrfout_d02_1617_2019.nc,1617,d02,2019,162,172,171,181,54.31010056,-126.3458023,53.96089935,-126.8514023,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1617/wrfout_d02_1617_2019.nc
wrfout_d02_1618_2019.nc,1618,d02,2019,162,182,171,191,54.66870117,-126.3945007,54.31930161,-126.9040985,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1618/wrfout_d02_1618_2019.nc
wrfout_d02_1619_2019.nc,1619,d02,2019,162,192,171,201,55.02740097,-126.4440994,54.67770004,-126.9577026,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1619/wrfout_d02_1619_2019.nc
wrfout_d02_1620_2019.nc,1620,d02,2019,162,202,171,211,55.38600159,-126.4944992,55.03609848,-127.0122986,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1620/wrfout_d02_1620_2019.nc
wrfout_d02_1621_2019.nc,1621,d02,2019,162,212,171,221,55.74459839,-126.5458984,55.39450073,-127.0679016,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1621/wrfout_d02_1621_2019.nc
wrfout_d02_1622_2019.nc,1622,d02,2019,162,222,171,231,56.10319901,-126.5981979,55.75279999,-127.1244965,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1622/wrfout_d02_1622_2019.nc
wrfout_d02_1623_2019.nc,1623,d02,2019,162,232,171,241,56.46160126,-126.6513977,56.11119843,-127.1821976,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1623/wrfout_d02_1623_2019.nc
wrfout_d02_1624_2019.nc,1624,d02,2019,162,242,171,251,56.82009888,-126.7057037,56.4693985,-127.2408981,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1624/wrfout_d02_1624_2019.nc
wrfout_d02_1625_2019.nc,1625,d02,2019,162,252,171,261,57.17839813,-126.7610016,56.82749939,-127.3006973,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1625/wrfout_d02_1625_2019.nc
wrfout_d02_1626_2019.nc,1626,d02,2019,162,262,171,271,57.53659821,-126.8173981,57.18560028,-127.3616028,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1626/wrfout_d02_1626_2019.nc
wrfout_d02_1627_2019.nc,1627,d02,2019,162,272,171,281,57.8946991,-126.8748016,57.54349899,-127.4236984,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1627/wrfout_d02_1627_2019.nc
wrfout_d02_1628_2019.nc,1628,d02,2019,162,282,171,291,58.25270081,-126.933403,57.90140152,-127.4869995,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1628/wrfout_d02_1628_2019.nc
wrfout_d02_1629_2019.nc,1629,d02,2019,162,292,171,301,58.61050034,-126.993103,58.25899887,-127.5515976,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1629/wrfout_d02_1629_2019.nc
wrfout_d02_1630_2019.nc,1630,d02,2019,162,302,171,311,58.96820068,-127.0540009,58.61660004,-127.6174011,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1630/wrfout_d02_1630_2019.nc
wrfout_d02_1631_2019.nc,1631,d02,2019,162,312,171,321,59.32559967,-127.1162033,58.97389984,-127.6845016,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1631/wrfout_d02_1631_2019.nc
wrfout_d02_1632_2019.nc,1632,d02,2019,162,322,171,331,59.68289948,-127.1794968,59.33110046,-127.7529984,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1632/wrfout_d02_1632_2019.nc
wrfout_d02_1633_2019.nc,1633,d02,2019,162,332,171,341,60.03990173,-127.2442017,59.68799973,-127.8227997,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1633/wrfout_d02_1633_2019.nc
wrfout_d02_1634_2019.nc,1634,d02,2019,162,342,171,351,60.39680099,-127.3102036,60.0447998,-127.8940964,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1634/wrfout_d02_1634_2019.nc
wrfout_d02_1635_2019.nc,1635,d02,2019,162,352,171,361,60.75329971,-127.3776016,60.40119934,-127.9669037,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1635/wrfout_d02_1635_2019.nc
wrfout_d02_1636_2019.nc,1636,d02,2019,162,362,171,371,61.10960007,-127.4465027,60.75749969,-128.0411072,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1636/wrfout_d02_1636_2019.nc
wrfout_d02_1637_2019.nc,1637,d02,2019,162,372,171,373,61.18080139,-127.4604034,61.11339951,-128.1170044,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1637/wrfout_d02_1637_2019.nc
wrfout_d02_1700_2019.nc,1700,d02,2019,172,2,181,11,48.24919891,-125.0972977,47.90800095,-125.5467987,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1700/wrfout_d02_1700_2019.nc
wrfout_d02_1701_2019.nc,1701,d02,2019,172,12,181,21,48.60599899,-125.1298981,48.2643013,-125.5827026,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1701/wrfout_d02_1701_2019.nc
wrfout_d02_1702_2019.nc,1702,d02,2019,172,22,181,31,48.96300125,-125.1631012,48.62099838,-125.6191025,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1702/wrfout_d02_1702_2019.nc
wrfout_d02_1703_2019.nc,1703,d02,2019,172,32,181,41,49.32020187,-125.1968002,48.97779846,-125.6560974,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1703/wrfout_d02_1703_2019.nc
wrfout_d02_1704_2019.nc,1704,d02,2019,172,42,181,51,49.67760086,-125.2310028,49.3348999,-125.6937027,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1704/wrfout_d02_1704_2019.nc
wrfout_d02_1705_2019.nc,1705,d02,2019,172,52,181,61,50.03519821,-125.2657013,49.69210052,-125.7317963,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1705/wrfout_d02_1705_2019.nc
wrfout_d02_1706_2019.nc,1706,d02,2019,172,62,181,71,50.39300156,-125.3010025,50.04959869,-125.7705994,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1706/wrfout_d02_1706_2019.nc
wrfout_d02_1707_2019.nc,1707,d02,2019,172,72,181,81,50.75099945,-125.336998,50.40719986,-125.8099976,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1707/wrfout_d02_1707_2019.nc
wrfout_d02_1708_2019.nc,1708,d02,2019,172,82,181,91,51.10910034,-125.3733978,50.76499939,-125.8499985,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1708/wrfout_d02_1708_2019.nc
wrfout_d02_1709_2019.nc,1709,d02,2019,172,92,181,101,51.46730042,-125.4104996,51.1228981,-125.8907013,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1709/wrfout_d02_1709_2019.nc
wrfout_d02_1710_2019.nc,1710,d02,2019,172,102,181,111,51.82569885,-125.4481964,51.48099899,-125.9320984,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1710/wrfout_d02_1710_2019.nc
wrfout_d02_1711_2019.nc,1711,d02,2019,172,112,181,121,52.18420029,-125.4865036,51.83909988,-125.9740982,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1711/wrfout_d02_1711_2019.nc
wrfout_d02_1712_2019.nc,1712,d02,2019,172,122,181,131,52.54270172,-125.5254974,52.19739914,-126.0167999,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1712/wrfout_d02_1712_2019.nc
wrfout_d02_1713_2019.nc,1713,d02,2019,172,132,181,141,52.90140152,-125.5652008,52.55580139,-126.0603027,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1713/wrfout_d02_1713_2019.nc
wrfout_d02_1714_2019.nc,1714,d02,2019,172,142,181,151,53.26010132,-125.6054993,52.91429901,-126.1044998,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1714/wrfout_d02_1714_2019.nc
wrfout_d02_1715_2019.nc,1715,d02,2019,172,152,181,161,53.6189003,-125.6464996,53.27280045,-126.149498,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1715/wrfout_d02_1715_2019.nc
wrfout_d02_1716_2019.nc,1716,d02,2019,172,162,181,171,53.97779846,-125.6882019,53.63140106,-126.1951981,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1716/wrfout_d02_1716_2019.nc
wrfout_d02_1717_2019.nc,1717,d02,2019,172,172,181,181,54.33660126,-125.7306976,53.99010086,-126.2417984,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1717/wrfout_d02_1717_2019.nc
wrfout_d02_1718_2019.nc,1718,d02,2019,172,182,181,191,54.69549942,-125.7739029,54.34870148,-126.2891998,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1718/wrfout_d02_1718_2019.nc
wrfout_d02_1719_2019.nc,1719,d02,2019,172,192,181,201,55.0544014,-125.8179016,54.70740128,-126.3374023,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1719/wrfout_d02_1719_2019.nc
wrfout_d02_1720_2019.nc,1720,d02,2019,172,202,181,211,55.41329956,-125.8628006,55.06610107,-126.3863983,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1720/wrfout_d02_1720_2019.nc
wrfout_d02_1721_2019.nc,1721,d02,2019,172,212,181,221,55.77209854,-125.9084015,55.42470169,-126.4364014,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1721/wrfout_d02_1721_2019.nc
wrfout_d02_1722_2019.nc,1722,d02,2019,172,222,181,231,56.13090134,-125.9548035,55.78340149,-126.4872971,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1722/wrfout_d02_1722_2019.nc
wrfout_d02_1723_2019.nc,1723,d02,2019,172,232,181,241,56.48970032,-126.0021973,56.14189911,-126.5391006,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1723/wrfout_d02_1723_2019.nc
wrfout_d02_1724_2019.nc,1724,d02,2019,172,242,181,251,56.84840012,-126.0503998,56.50040054,-126.5919037,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/1724/wrfout_d02_1724_2019.nc
