filename,tile,domain,year,I0,J0,I1,J1,lat_sw,lon_sw,lat_se,lon_se,lat_nw,lon_nw,lat_ne,lon_ne,url
wrfout_d02_0137_2019.nc,137,d02,2019,12,372,21,373,60.15259933,-138.90728253,60.24196625,-138.21058402,60.15259933,-138.90728253,60.24196625,-138.21058402,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0137/wrfout_d02_0137_2019.nc
wrfout_d02_0216_2019.nc,216,d02,2019,22,162,31,171,52.87649918,-135.12869260,52.93289947,-134.56077067,53.24335098,-135.18959805,53.27867508,-134.68557740,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0216/wrfout_d02_0216_2019.nc
wrfout_d02_0217_2019.nc,217,d02,2019,22,172,31,181,53.24335098,-135.18959805,53.27867508,-134.68557740,53.59565163,-135.31240080,53.63125038,-134.80477522,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0217/wrfout_d02_0217_2019.nc
wrfout_d02_0218_2019.nc,218,d02,2019,22,182,31,191,53.59565163,-135.31240080,53.63125038,-134.80477522,53.94779968,-135.43724825,53.98372460,-134.92602157,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0218/wrfout_d02_0218_2019.nc
wrfout_d02_0219_2019.nc,219,d02,2019,22,192,31,201,53.94779968,-135.43724825,53.98372460,-134.92602157,54.29990006,-135.56430055,54.33615017,-135.04932405,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0219/wrfout_d02_0219_2019.nc
wrfout_d02_0220_2019.nc,220,d02,2019,22,202,31,211,54.29990006,-135.56430055,54.33615017,-135.04932405,54.65184975,-135.69355010,54.68842507,-135.17480088,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0220/wrfout_d02_0220_2019.nc
wrfout_d02_0221_2019.nc,221,d02,2019,22,212,31,221,54.65184975,-135.69355010,54.68842507,-135.17480088,55.00374985,-135.82505035,55.04062462,-135.30250168,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0221/wrfout_d02_0221_2019.nc
wrfout_d02_0222_2019.nc,222,d02,2019,22,222,31,231,55.00374985,-135.82505035,55.04062462,-135.30250168,55.32356644,-136.04329937,55.39267445,-135.43247602,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0222/wrfout_d02_0222_2019.nc
wrfout_d02_0223_2019.nc,223,d02,2019,22,232,31,241,55.32356644,-136.04329937,55.39267445,-135.43247602,55.66792583,-136.18864822,55.74460029,-135.56477355,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0223/wrfout_d02_0223_2019.nc
wrfout_d02_0224_2019.nc,224,d02,2019,22,242,31,251,55.66792583,-136.18864822,55.74460029,-135.56477355,56.01897430,-136.32867430,56.09634972,-135.69944765,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0224/wrfout_d02_0224_2019.nc
wrfout_d02_0225_2019.nc,225,d02,2019,22,252,31,261,56.01897430,-136.32867430,56.09634972,-135.69944765,56.36982536,-136.47125245,56.44787598,-135.83659745,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0225/wrfout_d02_0225_2019.nc
wrfout_d02_0226_2019.nc,226,d02,2019,22,262,31,271,56.36982536,-136.47125245,56.44787598,-135.83659745,56.72049999,-136.61645130,56.79927540,-135.97624970,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0226/wrfout_d02_0226_2019.nc
wrfout_d02_0227_2019.nc,227,d02,2019,22,272,31,281,56.72049999,-136.61645130,56.79927540,-135.97624970,57.07089996,-136.76432420,57.15040016,-136.11849977,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0227/wrfout_d02_0227_2019.nc
wrfout_d02_0228_2019.nc,228,d02,2019,22,282,31,291,57.07089996,-136.76432420,57.15040016,-136.11849977,57.42109966,-136.91492842,57.50129986,-136.26342775,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0228/wrfout_d02_0228_2019.nc
wrfout_d02_0229_2019.nc,229,d02,2019,22,292,31,301,57.42109966,-136.91492842,57.50129986,-136.26342775,57.77102470,-137.06840513,57.85194969,-136.41107560,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0229/wrfout_d02_0229_2019.nc
wrfout_d02_0230_2019.nc,230,d02,2019,22,302,31,311,57.77102470,-137.06840513,57.85194969,-136.41107560,58.12067509,-137.22480393,58.20235062,-136.56152342,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0230/wrfout_d02_0230_2019.nc
wrfout_d02_0231_2019.nc,231,d02,2019,22,312,31,321,58.12067509,-137.22480393,58.20235062,-136.56152342,58.46997547,-137.38415148,58.55242538,-136.71485137,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0231/wrfout_d02_0231_2019.nc
wrfout_d02_0232_2019.nc,232,d02,2019,22,322,31,331,58.46997547,-137.38415148,58.55242538,-136.71485137,58.81897545,-137.54657363,58.90217495,-136.87117768,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0232/wrfout_d02_0232_2019.nc
wrfout_d02_0233_2019.nc,233,d02,2019,22,332,31,341,58.81897545,-137.54657363,58.90217495,-136.87117768,59.16762638,-137.71214675,59.25160026,-137.03057863,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0233/wrfout_d02_0233_2019.nc
wrfout_d02_0234_2019.nc,234,d02,2019,22,342,31,351,59.16762638,-137.71214675,59.25160026,-137.03057863,59.51595020,-137.88104627,59.60072517,-137.19312670,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0234/wrfout_d02_0234_2019.nc
wrfout_d02_0235_2019.nc,235,d02,2019,22,352,31,361,59.51595020,-137.88104627,59.60072517,-137.19312670,59.86384964,-138.05329892,59.94939995,-137.35892487,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0235/wrfout_d02_0235_2019.nc
wrfout_d02_0236_2019.nc,236,d02,2019,22,362,31,371,59.86384964,-138.05329892,59.94939995,-137.35892487,60.24196625,-138.21058402,60.32785034,-137.51038358,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0236/wrfout_d02_0236_2019.nc
wrfout_d02_0237_2019.nc,237,d02,2019,22,372,31,373,60.24196625,-138.21058402,60.32785034,-137.51038358,60.24196625,-138.21058402,60.32785034,-137.51038358,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0237/wrfout_d02_0237_2019.nc
wrfout_d02_0314_2019.nc,314,d02,2019,32,142,41,151,52.24250031,-134.31610110,52.29493332,-133.75553387,52.60815048,-134.37270355,52.64142513,-133.87192537,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0314/wrfout_d02_0314_2019.nc
wrfout_d02_0315_2019.nc,315,d02,2019,32,152,41,161,52.60815048,-134.37270355,52.64142513,-133.87192537,52.93289947,-134.56077067,52.99464989,-133.98247530,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0315/wrfout_d02_0315_2019.nc
wrfout_d02_0316_2019.nc,316,d02,2019,32,162,41,171,52.93289947,-134.56077067,52.99464989,-133.98247530,53.27867508,-134.68557740,53.34784889,-134.09487535,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0316/wrfout_d02_0316_2019.nc
wrfout_d02_0317_2019.nc,317,d02,2019,32,172,41,181,53.27867508,-134.68557740,53.34784889,-134.09487535,53.63125038,-134.80477522,53.70100021,-134.20922470,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0317/wrfout_d02_0317_2019.nc
wrfout_d02_0318_2019.nc,318,d02,2019,32,182,41,191,53.63125038,-134.80477522,53.70100021,-134.20922470,53.98372460,-134.92602157,54.05410004,-134.32555008,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0318/wrfout_d02_0318_2019.nc
wrfout_d02_0319_2019.nc,319,d02,2019,32,192,41,201,53.98372460,-134.92602157,54.05410004,-134.32555008,54.33615017,-135.04932405,54.40715027,-134.44387435,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0319/wrfout_d02_0319_2019.nc
wrfout_d02_0320_2019.nc,320,d02,2019,32,202,41,211,54.33615017,-135.04932405,54.40715027,-134.44387435,54.68842507,-135.17480088,54.76004982,-134.56427382,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0320/wrfout_d02_0320_2019.nc
wrfout_d02_0321_2019.nc,321,d02,2019,32,212,41,221,54.68842507,-135.17480088,54.76004982,-134.56427382,55.04062462,-135.30250168,55.11287499,-134.68679810,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0321/wrfout_d02_0321_2019.nc
wrfout_d02_0322_2019.nc,322,d02,2019,32,222,41,231,55.04062462,-135.30250168,55.11287499,-134.68679810,55.39267445,-135.43247602,55.46557427,-134.81152345,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0322/wrfout_d02_0322_2019.nc
wrfout_d02_0323_2019.nc,323,d02,2019,32,232,41,241,55.39267445,-135.43247602,55.46557427,-134.81152345,55.74460029,-135.56477355,55.81814956,-134.93849945,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0323/wrfout_d02_0323_2019.nc
wrfout_d02_0324_2019.nc,324,d02,2019,32,242,41,251,55.74460029,-135.56477355,55.81814956,-134.93849945,56.09634972,-135.69944765,56.17055035,-135.06777570,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0324/wrfout_d02_0324_2019.nc
wrfout_d02_0325_2019.nc,325,d02,2019,32,252,41,261,56.09634972,-135.69944765,56.17055035,-135.06777570,56.44787598,-135.83659745,56.52275085,-135.19940185,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0325/wrfout_d02_0325_2019.nc
wrfout_d02_0326_2019.nc,326,d02,2019,32,262,41,271,56.44787598,-135.83659745,56.52275085,-135.19940185,56.79927540,-135.97624970,56.87482548,-135.33345035,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0326/wrfout_d02_0326_2019.nc
wrfout_d02_0327_2019.nc,327,d02,2019,32,272,41,281,56.79927540,-135.97624970,56.87482548,-135.33345035,57.15040016,-136.11849977,57.22665024,-135.47002413,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0327/wrfout_d02_0327_2019.nc
wrfout_d02_0328_2019.nc,328,d02,2019,32,282,41,291,57.15040016,-136.11849977,57.22665024,-135.47002413,57.50129986,-136.26342775,57.57822514,-135.60912323,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0328/wrfout_d02_0328_2019.nc
wrfout_d02_0329_2019.nc,329,d02,2019,32,292,41,301,57.50129986,-136.26342775,57.57822514,-135.60912323,57.85194969,-136.41107560,57.92957401,-135.75087358,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0329/wrfout_d02_0329_2019.nc
wrfout_d02_0330_2019.nc,330,d02,2019,32,302,41,311,57.85194969,-136.41107560,57.92957401,-135.75087358,58.20235062,-136.56152342,58.28067589,-135.89537433,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0330/wrfout_d02_0330_2019.nc
wrfout_d02_0331_2019.nc,331,d02,2019,32,312,41,321,58.20235062,-136.56152342,58.28067589,-135.89537433,58.55242538,-136.71485137,58.63150024,-136.04264832,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0331/wrfout_d02_0331_2019.nc
wrfout_d02_0332_2019.nc,332,d02,2019,32,322,41,331,58.55242538,-136.71485137,58.63150024,-136.04264832,58.90217495,-136.87117768,58.98199940,-136.19277190,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0332/wrfout_d02_0332_2019.nc
wrfout_d02_0333_2019.nc,333,d02,2019,32,332,41,341,58.90217495,-136.87117768,58.98199940,-136.19277190,59.25160026,-137.03057863,59.33217525,-136.34584810,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0333/wrfout_d02_0333_2019.nc
wrfout_d02_0334_2019.nc,334,d02,2019,32,342,41,351,59.25160026,-137.03057863,59.33217525,-136.34584810,59.60072517,-137.19312670,59.68202496,-136.50199893,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0334/wrfout_d02_0334_2019.nc
wrfout_d02_0335_2019.nc,335,d02,2019,32,352,41,361,59.60072517,-137.19312670,59.68202496,-136.50199893,59.94939995,-137.35892487,60.03147507,-136.66125107,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0335/wrfout_d02_0335_2019.nc
wrfout_d02_0336_2019.nc,336,d02,2019,32,362,41,371,59.94939995,-137.35892487,60.03147507,-136.66125107,60.32785034,-137.51038358,60.41023381,-136.80671692,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0336/wrfout_d02_0336_2019.nc
wrfout_d02_0337_2019.nc,337,d02,2019,32,372,41,373,60.32785034,-137.51038358,60.41023381,-136.80671692,60.32785034,-137.51038358,60.41023381,-136.80671692,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0337/wrfout_d02_0337_2019.nc
wrfout_d02_0412_2019.nc,412,d02,2019,42,122,51,131,51.60329819,-133.52740480,51.65183258,-132.97416177,51.96764946,-133.57990265,51.99890041,-133.08249665,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0412/wrfout_d02_0412_2019.nc
wrfout_d02_0413_2019.nc,413,d02,2019,42,132,51,141,51.96764946,-133.57990265,51.99890041,-133.08249665,52.29493332,-133.75553387,52.35267448,-133.18482590,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0413/wrfout_d02_0413_2019.nc
wrfout_d02_0414_2019.nc,414,d02,2019,42,142,51,151,52.29493332,-133.75553387,52.35267448,-133.18482590,52.64142513,-133.87192537,52.70647526,-133.28885268,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0414/wrfout_d02_0414_2019.nc
wrfout_d02_0415_2019.nc,415,d02,2019,42,152,51,161,52.64142513,-133.87192537,52.70647526,-133.28885268,52.99464989,-133.98247530,53.06024933,-133.39464950,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0415/wrfout_d02_0415_2019.nc
wrfout_d02_0416_2019.nc,416,d02,2019,42,162,51,171,52.99464989,-133.98247530,53.06024933,-133.39464950,53.34784889,-134.09487535,53.41402435,-133.50227358,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0416/wrfout_d02_0416_2019.nc
wrfout_d02_0417_2019.nc,417,d02,2019,42,172,51,181,53.34784889,-134.09487535,53.41402435,-133.50227358,53.70100021,-134.20922470,53.76774979,-133.61172487,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0417/wrfout_d02_0417_2019.nc
wrfout_d02_0418_2019.nc,418,d02,2019,42,182,51,191,53.70100021,-134.20922470,53.76774979,-133.61172487,54.05410004,-134.32555008,54.12145042,-133.72305300,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0418/wrfout_d02_0418_2019.nc
wrfout_d02_0419_2019.nc,419,d02,2019,42,192,51,201,54.05410004,-134.32555008,54.12145042,-133.72305300,54.40715027,-134.44387435,54.47507477,-133.83633042,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0419/wrfout_d02_0419_2019.nc
wrfout_d02_0420_2019.nc,420,d02,2019,42,202,51,211,54.40715027,-134.44387435,54.47507477,-133.83633042,54.76004982,-134.56427382,54.82857418,-133.95162580,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0420/wrfout_d02_0420_2019.nc
wrfout_d02_0421_2019.nc,421,d02,2019,42,212,51,221,54.76004982,-134.56427382,54.82857418,-133.95162580,55.11287499,-134.68679810,55.18202496,-134.06895063,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0421/wrfout_d02_0421_2019.nc
wrfout_d02_0422_2019.nc,422,d02,2019,42,222,51,231,55.11287499,-134.68679810,55.18202496,-134.06895063,55.46557427,-134.81152345,55.53532410,-134.18832778,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0422/wrfout_d02_0422_2019.nc
wrfout_d02_0423_2019.nc,423,d02,2019,42,232,51,241,55.46557427,-134.81152345,55.53532410,-134.18832778,55.81814956,-134.93849945,55.88852501,-134.30990217,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0423/wrfout_d02_0423_2019.nc
wrfout_d02_0424_2019.nc,424,d02,2019,42,242,51,251,55.81814956,-134.93849945,55.88852501,-134.30990217,56.17055035,-135.06777570,56.24155045,-134.43372345,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0424/wrfout_d02_0424_2019.nc
wrfout_d02_0425_2019.nc,425,d02,2019,42,252,51,261,56.17055035,-135.06777570,56.24155045,-134.43372345,56.52275085,-135.19940185,56.59442520,-134.55977250,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0425/wrfout_d02_0425_2019.nc
wrfout_d02_0426_2019.nc,426,d02,2019,42,262,51,271,56.52275085,-135.19940185,56.59442520,-134.55977250,56.87482548,-135.33345035,56.94712544,-134.68815230,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0426/wrfout_d02_0426_2019.nc
wrfout_d02_0427_2019.nc,427,d02,2019,42,272,51,281,56.87482548,-135.33345035,56.94712544,-134.68815230,57.22665024,-135.47002413,57.29959965,-134.81895445,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0427/wrfout_d02_0427_2019.nc
wrfout_d02_0428_2019.nc,428,d02,2019,42,282,51,291,57.22665024,-135.47002413,57.29959965,-134.81895445,57.57822514,-135.60912323,57.65182590,-134.95220185,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0428/wrfout_d02_0428_2019.nc
wrfout_d02_0429_2019.nc,429,d02,2019,42,292,51,301,57.57822514,-135.60912323,57.65182590,-134.95220185,57.92957401,-135.75087358,58.00387478,-135.08799745,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0429/wrfout_d02_0429_2019.nc
wrfout_d02_0430_2019.nc,430,d02,2019,42,302,51,311,57.92957401,-135.75087358,58.00387478,-135.08799745,58.28067589,-135.89537433,58.35564995,-135.22639848,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0430/wrfout_d02_0430_2019.nc
wrfout_d02_0431_2019.nc,431,d02,2019,42,312,51,321,58.28067589,-135.89537433,58.35564995,-135.22639848,58.63150024,-136.04264832,58.70717525,-135.36747360,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0431/wrfout_d02_0431_2019.nc
wrfout_d02_0432_2019.nc,432,d02,2019,42,322,51,331,58.63150024,-136.04264832,58.70717525,-135.36747360,58.98199940,-136.19277190,59.05840016,-135.51134873,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0432/wrfout_d02_0432_2019.nc
wrfout_d02_0433_2019.nc,433,d02,2019,42,332,51,341,58.98199940,-136.19277190,59.05840016,-135.51134873,59.33217525,-136.34584810,59.40930080,-135.65807722,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0433/wrfout_d02_0433_2019.nc
wrfout_d02_0434_2019.nc,434,d02,2019,42,342,51,351,59.33217525,-136.34584810,59.40930080,-135.65807722,59.68202496,-136.50199893,59.75985050,-135.80770110,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0434/wrfout_d02_0434_2019.nc
wrfout_d02_0435_2019.nc,435,d02,2019,42,352,51,361,59.68202496,-136.50199893,59.75985050,-135.80770110,60.03147507,-136.66125107,60.11004925,-135.96032715,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0435/wrfout_d02_0435_2019.nc
wrfout_d02_0436_2019.nc,436,d02,2019,42,362,51,371,60.03147507,-136.66125107,60.11004925,-135.96032715,60.41023381,-136.80671692,60.48906708,-136.09976957,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0436/wrfout_d02_0436_2019.nc
wrfout_d02_0437_2019.nc,437,d02,2019,42,372,51,373,60.41023381,-136.80671692,60.48906708,-136.09976957,60.41023381,-136.80671692,60.48906708,-136.09976957,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0437/wrfout_d02_0437_2019.nc
wrfout_d02_0509_2019.nc,509,d02,2019,52,92,61,101,50.60549927,-132.66589360,50.63494873,-132.17729950,50.96819878,-132.71379855,50.99722481,-132.22340013,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0509/wrfout_d02_0509_2019.nc
wrfout_d02_0510_2019.nc,510,d02,2019,52,102,61,111,50.96819878,-132.71379855,50.99722481,-132.22340013,51.32210159,-132.81034850,51.35140038,-132.31639865,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0510/wrfout_d02_0510_2019.nc
wrfout_d02_0511_2019.nc,511,d02,2019,52,112,61,121,51.32210159,-132.81034850,51.35140038,-132.31639865,51.65183258,-132.97416177,51.70565033,-132.41094972,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0511/wrfout_d02_0511_2019.nc
wrfout_d02_0512_2019.nc,512,d02,2019,52,122,61,131,51.65183258,-132.97416177,51.70565033,-132.41094972,51.99890041,-133.08249665,52.05992508,-132.50705337,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0512/wrfout_d02_0512_2019.nc
wrfout_d02_0513_2019.nc,513,d02,2019,52,132,61,141,51.99890041,-133.08249665,52.05992508,-132.50705337,52.35267448,-133.18482590,52.41422462,-132.60472490,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0513/wrfout_d02_0513_2019.nc
wrfout_d02_0514_2019.nc,514,d02,2019,52,142,61,151,52.35267448,-133.18482590,52.41422462,-132.60472490,52.70647526,-133.28885268,52.76855087,-132.70404817,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0514/wrfout_d02_0514_2019.nc
wrfout_d02_0515_2019.nc,515,d02,2019,52,152,61,161,52.70647526,-133.28885268,52.76855087,-132.70404817,53.06024933,-133.39464950,53.12284851,-132.80507660,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0515/wrfout_d02_0515_2019.nc
wrfout_d02_0516_2019.nc,516,d02,2019,52,162,61,171,53.06024933,-133.39464950,53.12284851,-132.80507660,53.41402435,-133.50227358,53.47719955,-132.90780258,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0516/wrfout_d02_0516_2019.nc
wrfout_d02_0517_2019.nc,517,d02,2019,52,172,61,181,53.41402435,-133.50227358,53.47719955,-132.90780258,53.76774979,-133.61172487,53.83144951,-133.01230240,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0517/wrfout_d02_0517_2019.nc
wrfout_d02_0518_2019.nc,518,d02,2019,52,182,61,191,53.76774979,-133.61172487,53.83144951,-133.01230240,54.12145042,-133.72305300,54.18572426,-133.11862565,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0518/wrfout_d02_0518_2019.nc
wrfout_d02_0519_2019.nc,519,d02,2019,52,192,61,201,54.12145042,-133.72305300,54.18572426,-133.11862565,54.47507477,-133.83633042,54.53989983,-133.22682572,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0519/wrfout_d02_0519_2019.nc
wrfout_d02_0520_2019.nc,520,d02,2019,52,202,61,211,54.47507477,-133.83633042,54.53989983,-133.22682572,54.82857418,-133.95162580,54.89397431,-133.33692552,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0520/wrfout_d02_0520_2019.nc
wrfout_d02_0521_2019.nc,521,d02,2019,52,212,61,221,54.82857418,-133.95162580,54.89397431,-133.33692552,55.18202496,-134.06895063,55.24802399,-133.44897463,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0521/wrfout_d02_0521_2019.nc
wrfout_d02_0522_2019.nc,522,d02,2019,52,222,61,231,55.18202496,-134.06895063,55.24802399,-133.44897463,55.53532410,-134.18832778,55.60189915,-133.56299972,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0522/wrfout_d02_0522_2019.nc
wrfout_d02_0523_2019.nc,523,d02,2019,52,232,61,241,55.53532410,-134.18832778,55.60189915,-133.56299972,55.88852501,-134.30990217,55.95570088,-133.67910002,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0523/wrfout_d02_0523_2019.nc
wrfout_d02_0524_2019.nc,524,d02,2019,52,242,61,251,55.88852501,-134.30990217,55.95570088,-133.67910002,56.24155045,-134.43372345,56.30935097,-133.79735183,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0524/wrfout_d02_0524_2019.nc
wrfout_d02_0525_2019.nc,525,d02,2019,52,252,61,261,56.24155045,-134.43372345,56.30935097,-133.79735183,56.59442520,-134.55977250,56.66282559,-133.91777420,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0525/wrfout_d02_0525_2019.nc
wrfout_d02_0526_2019.nc,526,d02,2019,52,262,61,271,56.59442520,-134.55977250,56.66282559,-133.91777420,56.94712544,-134.68815230,57.01612472,-134.04047012,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0526/wrfout_d02_0526_2019.nc
wrfout_d02_0527_2019.nc,527,d02,2019,52,272,61,281,56.94712544,-134.68815230,57.01612472,-134.04047012,57.29959965,-134.81895445,57.36925030,-134.16544725,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0527/wrfout_d02_0527_2019.nc
wrfout_d02_0528_2019.nc,528,d02,2019,52,282,61,291,57.29959965,-134.81895445,57.36925030,-134.16544725,57.65182590,-134.95220185,57.72212600,-134.29277420,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0528/wrfout_d02_0528_2019.nc
wrfout_d02_0529_2019.nc,529,d02,2019,52,292,61,301,57.65182590,-134.95220185,57.72212600,-134.29277420,58.00387478,-135.08799745,58.07482529,-134.42252350,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0529/wrfout_d02_0529_2019.nc
wrfout_d02_0530_2019.nc,530,d02,2019,52,302,61,311,58.00387478,-135.08799745,58.07482529,-134.42252350,58.35564995,-135.22639848,58.42727471,-134.55477525,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0530/wrfout_d02_0530_2019.nc
wrfout_d02_0531_2019.nc,531,d02,2019,52,312,61,321,58.35564995,-135.22639848,58.42727471,-134.55477525,58.70717525,-135.36747360,58.77944946,-134.68962477,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0531/wrfout_d02_0531_2019.nc
wrfout_d02_0532_2019.nc,532,d02,2019,52,322,61,331,58.70717525,-135.36747360,58.77944946,-134.68962477,59.05840016,-135.51134873,59.13135052,-134.82712172,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0532/wrfout_d02_0532_2019.nc
wrfout_d02_0533_2019.nc,533,d02,2019,52,332,61,341,59.05840016,-135.51134873,59.13135052,-134.82712172,59.40930080,-135.65807722,59.48292542,-134.96734620,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0533/wrfout_d02_0533_2019.nc
wrfout_d02_0534_2019.nc,534,d02,2019,52,342,61,351,59.40930080,-135.65807722,59.48292542,-134.96734620,59.75985050,-135.80770110,59.83420086,-135.11037447,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0534/wrfout_d02_0534_2019.nc
wrfout_d02_0535_2019.nc,535,d02,2019,52,352,61,361,59.75985050,-135.80770110,59.83420086,-135.11037447,60.11004925,-135.96032715,60.18509960,-135.25630190,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/0535/wrfout_d02_0535_2019.nc
