filename,year,month,domain,tile,I0,J0,I1,J1,lat0,lon0,lat1,lon1,url
x122y292x131y301.201901.10x10.d02.m3d,2019,1,d02,1229,122,292,131,301,58.09420013,-130.2590942,58.45679855,-129.729599,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1229/x122y292x131y301.201901.10x10.d02.m3d
x122y302x131y311.201901.10x10.d02.m3d,2019,1,d02,1230,122,302,131,311,58.45009995,-130.3511047,58.81299973,-129.8171997,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1230/x122y302x131y311.201901.10x10.d02.m3d
x122y312x131y321.201901.10x10.d02.m3d,2019,1,d02,1231,122,312,131,321,58.80590057,-130.4447937,59.16899872,-129.906601,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1231/x122y312x131y321.201901.10x10.d02.m3d
x122y322x131y331.201901.10x10.d02.m3d,2019,1,d02,1232,122,322,131,331,59.16149902,-130.5404968,59.52470016,-129.9978027,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1232/x122y322x131y331.201901.10x10.d02.m3d
x122y332x131y341.201901.10x10.d02.m3d,2019,1,d02,1233,122,332,131,341,59.51679993,-130.6380005,59.88029861,-130.0908966,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1233/x122y332x131y341.201901.10x10.d02.m3d
x122y342x131y351.201901.10x10.d02.m3d,2019,1,d02,1234,122,342,131,351,59.87179947,-130.7375031,60.23550034,-130.1858063,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1234/x122y342x131y351.201901.10x10.d02.m3d
x122y352x131y361.201901.10x10.d02.m3d,2019,1,d02,1235,122,352,131,361,60.22669983,-130.8390961,60.59049988,-130.2828064,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1235/x122y352x131y361.201901.10x10.d02.m3d
x122y362x131y371.201901.10x10.d02.m3d,2019,1,d02,1236,122,362,131,371,60.58119965,-130.9427948,60.94520187,-130.3816986,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1236/x122y362x131y371.201901.10x10.d02.m3d
x122y372x131y373.201901.10x10.d02.m3d,2019,1,d02,1237,122,372,131,373,60.9353981,-131.0485992,61.01610184,-130.4017944,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1237/x122y372x131y373.201901.10x10.d02.m3d
x132y002x141y011.201901.10x10.d02.m3d,2019,1,d02,1300,132,2,141,11,47.79090118,-127.6678009,48.14110184,-127.2350006,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1300/x132y002x141y011.201901.10x10.d02.m3d
x132y012x141y021.201901.10x10.d02.m3d,2019,1,d02,1301,132,12,141,21,48.14630127,-127.7198029,48.49689865,-127.2841034,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1301/x132y012x141y021.201901.10x10.d02.m3d
x132y022x141y031.201901.10x10.d02.m3d,2019,1,d02,1302,132,22,141,31,48.50189972,-127.7725983,48.85300064,-127.3339005,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1302/x132y022x141y031.201901.10x10.d02.m3d
x132y032x141y041.201901.10x10.d02.m3d,2019,1,d02,1303,132,32,141,41,48.85779953,-127.8262024,49.20930099,-127.3844986,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1303/x132y032x141y041.201901.10x10.d02.m3d
x132y042x141y051.201901.10x10.d02.m3d,2019,1,d02,1304,132,42,141,51,49.21379852,-127.8806,49.56579971,-127.4358978,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1304/x132y042x141y051.201901.10x10.d02.m3d
x132y052x141y061.201901.10x10.d02.m3d,2019,1,d02,1305,132,52,141,61,49.57009888,-127.9358978,49.92240143,-127.4880981,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1305/x132y052x141y061.201901.10x10.d02.m3d
x132y062x141y071.201901.10x10.d02.m3d,2019,1,d02,1306,132,62,141,71,49.92649841,-127.9921036,50.27930069,-127.5410995,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1306/x132y062x141y071.201901.10x10.d02.m3d
x132y072x141y081.201901.10x10.d02.m3d,2019,1,d02,1307,132,72,141,81,50.28300095,-128.0491028,50.63619995,-127.5950012,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1307/x132y072x141y081.201901.10x10.d02.m3d
x132y082x141y091.201901.10x10.d02.m3d,2019,1,d02,1308,132,82,141,91,50.63970184,-128.1071014,50.99340057,-127.6498032,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1308/x132y082x141y091.201901.10x10.d02.m3d
x132y092x141y101.201901.10x10.d02.m3d,2019,1,d02,1309,132,92,141,101,50.9966011,-128.1661072,51.3506012,-127.7053986,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1309/x132y092x141y101.201901.10x10.d02.m3d
x132y102x141y111.201901.10x10.d02.m3d,2019,1,d02,1310,132,102,141,111,51.35359955,-128.2259979,51.70800018,-127.762001,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1310/x132y102x141y111.201901.10x10.d02.m3d
x132y112x141y121.201901.10x10.d02.m3d,2019,1,d02,1311,132,112,141,121,51.71060181,-128.2868042,52.06539917,-127.8195038,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1311/x132y112x141y121.201901.10x10.d02.m3d
x132y122x141y131.201901.10x10.d02.m3d,2019,1,d02,1312,132,122,141,131,52.06779861,-128.3486938,52.42290115,-127.8779984,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1312/x132y122x141y131.201901.10x10.d02.m3d
x132y132x141y141.201901.10x10.d02.m3d,2019,1,d02,1313,132,132,141,141,52.42509842,-128.4116974,52.7806015,-127.9375,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1313/x132y132x141y141.201901.10x10.d02.m3d
x132y142x141y151.201901.10x10.d02.m3d,2019,1,d02,1314,132,142,141,151,52.78239822,-128.4756927,53.13819885,-127.9980011,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1314/x132y142x141y151.201901.10x10.d02.m3d
x132y152x141y161.201901.10x10.d02.m3d,2019,1,d02,1315,132,152,141,161,53.13980103,-128.540802,53.4958992,-128.0596008,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1315/x132y152x141y161.201901.10x10.d02.m3d
x132y162x141y171.201901.10x10.d02.m3d,2019,1,d02,1316,132,162,141,171,53.49720001,-128.6069946,53.85369873,-128.1221924,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1316/x132y162x141y171.201901.10x10.d02.m3d
x132y172x141y181.201901.10x10.d02.m3d,2019,1,d02,1317,132,172,141,181,53.85469818,-128.6743927,54.21149826,-128.1858978,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1317/x132y172x141y181.201901.10x10.d02.m3d
x132y182x141y191.201901.10x10.d02.m3d,2019,1,d02,1318,132,182,141,191,54.21210098,-128.7429047,54.56919861,-128.2507019,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1318/x132y182x141y191.201901.10x10.d02.m3d
x132y192x141y201.201901.10x10.d02.m3d,2019,1,d02,1319,132,192,141,201,54.56959915,-128.8126984,54.92699814,-128.3166962,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1319/x132y192x141y201.201901.10x10.d02.m3d
x132y202x141y211.201901.10x10.d02.m3d,2019,1,d02,1320,132,202,141,211,54.92699814,-128.8836975,55.28469849,-128.3838959,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1320/x132y202x141y211.201901.10x10.d02.m3d
x132y212x141y221.201901.10x10.d02.m3d,2019,1,d02,1321,132,212,141,221,55.28440094,-128.9559937,55.64239883,-128.452301,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1321/x132y212x141y221.201901.10x10.d02.m3d
x132y222x141y231.201901.10x10.d02.m3d,2019,1,d02,1322,132,222,141,231,55.64179993,-129.0294952,56,-128.5218964,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1322/x132y222x141y231.201901.10x10.d02.m3d
x132y232x141y241.201901.10x10.d02.m3d,2019,1,d02,1323,132,232,141,241,55.99900055,-129.1045074,56.35760117,-128.5928955,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1323/x132y232x141y241.201901.10x10.d02.m3d
x132y242x141y251.201901.10x10.d02.m3d,2019,1,d02,1324,132,242,141,251,56.35620117,-129.1808014,56.71500015,-128.6651001,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1324/x132y242x141y251.201901.10x10.d02.m3d
x132y252x141y261.201901.10x10.d02.m3d,2019,1,d02,1325,132,252,141,261,56.71340179,-129.258606,57.07239914,-128.7388,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1325/x132y252x141y261.201901.10x10.d02.m3d
x132y262x141y271.201901.10x10.d02.m3d,2019,1,d02,1326,132,262,141,271,57.07040024,-129.3377991,57.42959976,-128.813797,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1326/x132y262x141y271.201901.10x10.d02.m3d
x132y272x141y281.201901.10x10.d02.m3d,2019,1,d02,1327,132,272,141,281,57.42720032,-129.4185028,57.7867012,-128.8901978,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1327/x132y272x141y281.201901.10x10.d02.m3d
x132y282x141y291.201901.10x10.d02.m3d,2019,1,d02,1328,132,282,141,291,57.7840004,-129.5007019,58.14369965,-128.9682007,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1328/x132y282x141y291.201901.10x10.d02.m3d
x132y292x141y301.201901.10x10.d02.m3d,2019,1,d02,1329,132,292,141,301,58.1405983,-129.5845947,58.50049973,-129.047699,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1329/x132y292x141y301.201901.10x10.d02.m3d
x132y302x141y311.201901.10x10.d02.m3d,2019,1,d02,1330,132,302,141,311,58.49700165,-129.670105,58.85710144,-129.1286926,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1330/x132y302x141y311.201901.10x10.d02.m3d
x132y312x141y321.201901.10x10.d02.m3d,2019,1,d02,1331,132,312,141,321,58.85319901,-129.7572021,59.21350098,-129.2113953,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1331/x132y312x141y321.201901.10x10.d02.m3d
x132y322x141y331.201901.10x10.d02.m3d,2019,1,d02,1332,132,322,141,331,59.20920181,-129.8462067,59.56969833,-129.2957001,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1332/x132y322x141y331.201901.10x10.d02.m3d
x132y332x141y341.201901.10x10.d02.m3d,2019,1,d02,1333,132,332,141,341,59.56499863,-129.9367981,59.92559814,-129.3816986,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1333/x132y332x141y341.201901.10x10.d02.m3d
x132y342x141y351.201901.10x10.d02.m3d,2019,1,d02,1334,132,342,141,351,59.92050171,-130.0294037,60.28129959,-129.4694977,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1334/x132y342x141y351.201901.10x10.d02.m3d
x132y352x141y361.201901.10x10.d02.m3d,2019,1,d02,1335,132,352,141,361,60.2757988,-130.1237946,60.63679886,-129.5592041,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1335/x132y352x141y361.201901.10x10.d02.m3d
x132y362x141y371.201901.10x10.d02.m3d,2019,1,d02,1336,132,362,141,371,60.63079834,-130.2201996,60.9919014,-129.6506958,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1336/x132y362x141y371.201901.10x10.d02.m3d
x132y372x141y373.201901.10x10.d02.m3d,2019,1,d02,1337,132,372,141,373,60.98550034,-130.3186035,61.06290054,-129.6692047,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1337/x132y372x141y373.201901.10x10.d02.m3d
x142y002x151y011.201901.10x10.d02.m3d,2019,1,d02,1400,142,2,151,11,47.82419968,-127.1386032,48.17219925,-126.7015991,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1400/x142y002x151y011.201901.10x10.d02.m3d
x142y012x151y021.201901.10x10.d02.m3d,2019,1,d02,1401,142,12,151,21,48.17990112,-127.1865997,48.52830124,-126.7464981,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1401/x142y012x151y021.201901.10x10.d02.m3d
x142y022x151y031.201901.10x10.d02.m3d,2019,1,d02,1402,142,22,151,31,48.53580093,-127.2352982,48.88470078,-126.7921982,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1402/x142y022x151y031.201901.10x10.d02.m3d
x142y032x151y041.201901.10x10.d02.m3d,2019,1,d02,1403,142,32,151,41,48.89189911,-127.2847977,49.24119949,-126.8386002,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1403/x142y032x151y041.201901.10x10.d02.m3d
x142y042x151y051.201901.10x10.d02.m3d,2019,1,d02,1404,142,42,151,51,49.24829865,-127.3349991,49.59799957,-126.8856964,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1404/x142y042x151y051.201901.10x10.d02.m3d
x142y052x151y061.201901.10x10.d02.m3d,2019,1,d02,1405,142,52,151,61,49.60480118,-127.3860016,49.95489883,-126.9336014,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1405/x142y052x151y061.201901.10x10.d02.m3d
x142y062x151y071.201901.10x10.d02.m3d,2019,1,d02,1406,142,62,151,71,49.96149826,-127.4378967,50.31200027,-126.9822006,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1406/x142y062x151y071.201901.10x10.d02.m3d
x142y072x151y081.201901.10x10.d02.m3d,2019,1,d02,1407,142,72,151,81,50.31840134,-127.4906006,50.66930008,-127.031601,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1407/x142y072x151y081.201901.10x10.d02.m3d
x142y082x151y091.201901.10x10.d02.m3d,2019,1,d02,1408,142,82,151,91,50.67539978,-127.5440979,51.02659988,-127.0818024,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1408/x142y082x151y091.201901.10x10.d02.m3d
x142y092x151y101.201901.10x10.d02.m3d,2019,1,d02,1409,142,92,151,101,51.03250122,-127.5985031,51.38420105,-127.1328964,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1409/x142y092x151y101.201901.10x10.d02.m3d
x142y102x151y111.201901.10x10.d02.m3d,2019,1,d02,1410,142,102,151,111,51.38980103,-127.653801,51.7417984,-127.1847992,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1410/x142y102x151y111.201901.10x10.d02.m3d
x142y112x151y121.201901.10x10.d02.m3d,2019,1,d02,1411,142,112,151,121,51.74720001,-127.7099991,52.09960175,-127.2375031,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1411/x142y112x151y121.201901.10x10.d02.m3d
x142y122x151y131.201901.10x10.d02.m3d,2019,1,d02,1412,142,122,151,131,52.10469818,-127.7670975,52.45740128,-127.2911987,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1412/x142y122x151y131.201901.10x10.d02.m3d
x142y132x151y141.201901.10x10.d02.m3d,2019,1,d02,1413,142,132,151,141,52.46229935,-127.8252029,52.81529999,-127.3457031,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1413/x142y132x151y141.201901.10x10.d02.m3d
x142y142x151y151.201901.10x10.d02.m3d,2019,1,d02,1414,142,142,151,151,52.81990051,-127.8843002,53.1733017,-127.4011993,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1414/x142y142x151y151.201901.10x10.d02.m3d
x142y152x151y161.201901.10x10.d02.m3d,2019,1,d02,1415,142,152,151,161,53.17760086,-127.944397,53.53129959,-127.4577026,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1415/x142y152x151y161.201901.10x10.d02.m3d
x142y162x151y171.201901.10x10.d02.m3d,2019,1,d02,1416,142,162,151,171,53.53540039,-128.0056,53.88940048,-127.5150986,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1416/x142y162x151y171.201901.10x10.d02.m3d
x142y172x151y181.201901.10x10.d02.m3d,2019,1,d02,1417,142,172,151,181,53.89319992,-128.0677948,54.24750137,-127.5736008,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1417/x142y172x151y181.201901.10x10.d02.m3d
x142y182x151y191.201901.10x10.d02.m3d,2019,1,d02,1418,142,182,151,191,54.25099945,-128.1311035,54.60559845,-127.6330032,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1418/x142y182x151y191.201901.10x10.d02.m3d
x142y192x151y201.201901.10x10.d02.m3d,2019,1,d02,1419,142,192,151,201,54.60879898,-128.1954956,54.96360016,-127.6934967,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1419/x142y192x151y201.201901.10x10.d02.m3d
x142y202x151y211.201901.10x10.d02.m3d,2019,1,d02,1420,142,202,151,211,54.96659851,-128.2610016,55.32170105,-127.7552032,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1420/x142y202x151y211.201901.10x10.d02.m3d
x142y212x151y221.201901.10x10.d02.m3d,2019,1,d02,1421,142,212,151,221,55.32429886,-128.3278046,55.67969894,-127.8179016,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1421/x142y212x151y221.201901.10x10.d02.m3d
x142y222x151y231.201901.10x10.d02.m3d,2019,1,d02,1422,142,222,151,231,55.68199921,-128.3957977,56.03770065,-127.8817978,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1422/x142y222x151y231.201901.10x10.d02.m3d
x142y232x151y241.201901.10x10.d02.m3d,2019,1,d02,1423,142,232,151,241,56.03969955,-128.4649963,56.39559937,-127.9468994,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1423/x142y232x151y241.201901.10x10.d02.m3d
x142y242x151y251.201901.10x10.d02.m3d,2019,1,d02,1424,142,242,151,251,56.39730072,-128.5354004,56.7533989,-128.0131989,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1424/x142y242x151y251.201901.10x10.d02.m3d
x142y252x151y261.201901.10x10.d02.m3d,2019,1,d02,1425,142,252,151,261,56.75479889,-128.607193,57.11109924,-128.0807953,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1425/x142y252x151y261.201901.10x10.d02.m3d
x142y262x151y271.201901.10x10.d02.m3d,2019,1,d02,1426,142,262,151,271,57.11220169,-128.6804047,57.46870041,-128.1495972,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1426/x142y262x151y271.201901.10x10.d02.m3d
x142y272x151y281.201901.10x10.d02.m3d,2019,1,d02,1427,142,272,151,281,57.4693985,-128.7550049,57.82619858,-128.2198029,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1427/x142y272x151y281.201901.10x10.d02.m3d
x142y282x151y291.201901.10x10.d02.m3d,2019,1,d02,1428,142,282,151,291,57.82659912,-128.8309021,58.18349838,-128.2913055,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1428/x142y282x151y291.201901.10x10.d02.m3d
x142y292x151y301.201901.10x10.d02.m3d,2019,1,d02,1429,142,292,151,301,58.18349838,-128.9084015,58.54069901,-128.3641968,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1429/x142y292x151y301.201901.10x10.d02.m3d
x142y302x151y311.201901.10x10.d02.m3d,2019,1,d02,1430,142,302,151,311,58.54029846,-128.9873962,58.89759827,-128.4385986,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1430/x142y302x151y311.201901.10x10.d02.m3d
x142y312x151y321.201901.10x10.d02.m3d,2019,1,d02,1431,142,312,151,321,58.89699936,-129.0679016,59.25439835,-128.5144043,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1431/x142y312x151y321.201901.10x10.d02.m3d
x142y322x151y331.201901.10x10.d02.m3d,2019,1,d02,1432,142,322,151,331,59.2533989,-129.1499939,59.61100006,-128.5917969,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1432/x142y322x151y331.201901.10x10.d02.m3d
x142y332x151y341.201901.10x10.d02.m3d,2019,1,d02,1433,142,332,151,341,59.60960007,-129.2337952,59.9673996,-128.6708069,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1433/x142y332x151y341.201901.10x10.d02.m3d
x142y342x151y351.201901.10x10.d02.m3d,2019,1,d02,1434,142,342,151,351,59.96559906,-129.3193054,60.32350159,-128.7514038,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1434/x142y342x151y351.201901.10x10.d02.m3d
x142y352x151y361.201901.10x10.d02.m3d,2019,1,d02,1435,142,352,151,361,60.32130051,-129.406601,60.6792984,-128.8336945,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1435/x142y352x151y361.201901.10x10.d02.m3d
x142y362x151y371.201901.10x10.d02.m3d,2019,1,d02,1436,142,362,151,371,60.67670059,-129.495697,61.03490067,-128.9176941,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1436/x142y362x151y371.201901.10x10.d02.m3d
x142y372x151y373.201901.10x10.d02.m3d,2019,1,d02,1437,142,372,151,373,61.0318985,-129.5865936,61.10599899,-128.9346924,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1437/x142y372x151y373.201901.10x10.d02.m3d
x152y002x161y011.201901.10x10.d02.m3d,2019,1,d02,1500,152,2,161,11,47.85480118,-126.6085968,48.20059967,-126.1673965,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1500/x152y002x161y011.201901.10x10.d02.m3d
x152y012x161y021.201901.10x10.d02.m3d,2019,1,d02,1501,152,12,161,21,48.21080017,-126.6526031,48.55699921,-126.2082977,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1501/x152y012x161y021.201901.10x10.d02.m3d
x152y022x161y031.201901.10x10.d02.m3d,2019,1,d02,1502,152,22,161,31,48.56689835,-126.697197,48.91360092,-126.2498016,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1502/x152y022x161y031.201901.10x10.d02.m3d
x152y032x161y041.201901.10x10.d02.m3d,2019,1,d02,1503,152,32,161,41,48.9233017,-126.7425995,49.270401,-126.2919998,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1503/x152y032x161y041.201901.10x10.d02.m3d
x152y042x161y051.201901.10x10.d02.m3d,2019,1,d02,1504,152,42,161,51,49.2798996,-126.7885971,49.62730026,-126.3348007,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1504/x152y042x161y051.201901.10x10.d02.m3d
x152y052x161y061.201901.10x10.d02.m3d,2019,1,d02,1505,152,52,161,61,49.63669968,-126.8354034,49.98450089,-126.3783035,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1505/x152y052x161y061.201901.10x10.d02.m3d
x152y062x161y071.201901.10x10.d02.m3d,2019,1,d02,1506,152,62,161,71,49.99369812,-126.8828964,50.34189987,-126.4225006,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1506/x152y062x161y071.201901.10x10.d02.m3d
x152y072x161y081.201901.10x10.d02.m3d,2019,1,d02,1507,152,72,161,81,50.35079956,-126.9310989,50.69940186,-126.4673996,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1507/x152y072x161y081.201901.10x10.d02.m3d
x152y082x161y091.201901.10x10.d02.m3d,2019,1,d02,1508,152,82,161,91,50.70809937,-126.9802017,51.05699921,-126.5130997,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1508/x152y082x161y091.201901.10x10.d02.m3d
x152y092x161y101.201901.10x10.d02.m3d,2019,1,d02,1509,152,92,161,101,51.06560135,-127.0299988,51.41479874,-126.5595016,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/1509/x152y092x161y101.201901.10x10.d02.m3d
